dataset_tag,role,feature,mean_day1,mean_day2,std_mean_diff,n_day1,n_day2,abs_std_mean_diff
all_feature_table_2025sp17_with_talks,POSSESSED,Vote,0.25471698113207547,0.07547169811320754,-0.4131950741615383,106,106,0.4131950741615383
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Fact,0.17857142857142858,0.0,-0.4127571934651089,28,5,0.4127571934651089
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Req(T),1.8333333333333333,0.5,-0.41183102503203617,24,10,0.41183102503203617
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_difficult,0.3173076923076923,0.08653846153846154,-0.41161541072987445,104,104,0.41161541072987445
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Req(CO),0.20833333333333334,0.0,-0.4086037526909467,24,10,0.4086037526909467
all_feature_table_2025sp17_with_talks,WEREWOLF,Exe,0.0,0.1509433962264151,0.4021505531333318,106,106,0.4021505531333318
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_Fact,0.3080568720379147,0.07109004739336493,-0.40066977755708005,211,211,0.40066977755708005
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_confused,0.02702702702702703,0.2857142857142857,0.3988515676713918,37,21,0.3988515676713918
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_calm,2.5833333333333335,4.0,0.3962958154089583,24,5,0.3962958154089583
all_feature_table_2025sp17_with_talks,VILLAGER,contradiction,0.09905660377358491,0.0047169811320754715,-0.3962910927539531,212,212,0.3962910927539531
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_confused,0.23076923076923078,0.045454545454545456,-0.395917732612428,39,22,0.395917732612428
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_IF,0.16,0.5454545454545454,0.3958786327940507,25,11,0.3958786327940507
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Req(T),1.0,0.6,-0.39420259189056256,28,5,0.39420259189056256
all_feature_table_2025sp17_with_talks,POSSESSED,ReqListen,0.42452830188679247,0.1320754716981132,-0.3900656312951422,106,106,0.3900656312951422
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Wait,0.36231884057971014,0.11363636363636363,-0.38715228342124586,69,44,0.38715228342124586
all_feature_table_2025sp17_with_talks,SEER,Est_id_difficult,0.20408163265306123,0.4444444444444444,0.3856488530628982,49,9,0.3856488530628982
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Req(CO),0.14285714285714285,0.0,-0.3851644432598216,28,5,0.3851644432598216
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_Sus,2.4,3.090909090909091,0.3777403169315835,25,11,0.3777403169315835
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_Vote,0.24644549763033174,0.061611374407582936,-0.3725463992353598,211,211,0.3725463992353598
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Req(T),1.2435897435897436,1.911764705882353,0.37178218980613315,78,34,0.37178218980613315
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Req(CO),0.1111111111111111,0.0,-0.3708990935094579,27,23,0.3708990935094579
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_contradiction,0.1346153846153846,0.019230769230769232,-0.3696008313516205,104,104,0.3696008313516205
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Wait,0.2903225806451613,0.10526315789473684,-0.3656421139229124,31,19,0.3656421139229124
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_Vote,0.06451612903225806,0.0,-0.3653514010834465,31,9,0.3653514010834465
all_feature_table_2025sp17_with_talks,WEREWOLF,ReqListen,0.7830188679245284,0.16037735849056603,-0.36524314584177786,106,106,0.36524314584177786
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_Req(CO),0.13333333333333333,0.0,-0.36514837167011077,15,7,0.36514837167011077
all_feature_table_2025sp17_with_talks,VILLAGER,Fact,0.20754716981132076,0.05188679245283019,-0.36370771047247125,212,212,0.36370771047247125
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Req(V),0.32653061224489793,0.10714285714285714,-0.36058286408976203,49,28,0.36058286408976203
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_difficult,0.2898550724637681,0.09090909090909091,-0.3604004500382434,69,44,0.3604004500382434
all_feature_table_2025sp17_with_talks,WEREWOLF,calm,3.0754716981132075,1.6320754716981132,-0.35945846136396387,106,106,0.35945846136396387
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_Vote,0.2,0.05263157894736842,-0.35735178077839663,65,19,0.35735178077839663
all_feature_table_2025sp17_with_talks,SEER,Dis_id_calm,1.6296296296296295,0.75,-0.35706345440658904,27,8,0.35706345440658904
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_calm,2.7096774193548385,1.5789473684210527,-0.3567447922262212,31,19,0.3567447922262212
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Wait,0.23076923076923078,0.045454545454545456,-0.35551090579536854,39,22,0.35551090579536854
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_contradiction,0.04,0.2727272727272727,0.35528152425815607,25,11,0.35528152425815607
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Wait,0.5357142857142857,0.2,-0.35473522280159137,28,5,0.35473522280159137
all_feature_table_2025sp17_with_talks,SEER,Est_id_Req(CO),0.02040816326530612,0.1111111111111111,0.35370540605152734,49,9,0.35370540605152734
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_Req(CO),0.13846153846153847,0.0,-0.35245875601900495,65,19,0.35245875601900495
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Req(T),1.803030303030303,2.588235294117647,0.3520920701257978,66,17,0.3520920701257978
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_Wait,0.4666666666666667,0.14285714285714285,-0.3517136828639891,15,7,0.3517136828639891
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Req(V),0.07142857142857142,0.2,0.35071836931956923,28,5,0.35071836931956923
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_contradiction,0.2903225806451613,0.1111111111111111,-0.35011378796610415,31,9,0.35011378796610415
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_Vote,0.20192307692307693,0.0673076923076923,-0.3454110301173472,104,104,0.3454110301173472
all_feature_table_2025sp17_with_talks,SEER,Est_id_contradiction,0.08163265306122448,0.3333333333333333,0.343072727426966,49,9,0.343072727426966
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_IF,0.0,0.058823529411764705,0.34299717028501764,18,17,0.34299717028501764
all_feature_table_2025sp17_with_talks,WEREWOLF,day1_vote_id_Req(V),0.12264150943396226,0.018867924528301886,-0.34170782585763304,106,106,0.34170782585763304
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Vote,0.12903225806451613,0.2631578947368421,0.3348918735141415,31,19,0.3348918735141415
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_IF,0.05405405405405406,0.0,-0.3334620086260371,37,12,0.3334620086260371
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Fact,0.20833333333333334,0.4,0.3333987998322453,24,10,0.3333987998322453
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_Req(V),0.05555555555555555,0.0,-0.33333333333333326,18,17,0.33333333333333326
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_ReqListen,0.41935483870967744,0.2222222222222222,-0.33022715883553216,31,9,0.33022715883553216
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_difficult,0.18461538461538463,0.42105263157894735,0.3297474979064714,65,19,0.3297474979064714
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_confused,0.1990521327014218,0.04739336492890995,-0.3291492167893966,211,211,0.3291492167893966
all_feature_table_2025sp17_with_talks,SEER,Est_id_Req(T),1.2040816326530612,0.7777777777777778,-0.3288878022342025,49,9,0.3288878022342025
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_difficult,0.125,0.3,0.32789536431386196,24,10,0.32789536431386196
all_feature_table_2025sp17_with_talks,POSSESSED,IF,0.0660377358490566,0.0,-0.3275144494271214,106,106,0.3275144494271214
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_Sus,0.8333333333333334,1.3529411764705883,0.32718854617394966,18,17,0.32718854617394966
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_confused,0.09090909090909091,0.29411764705882354,0.32711557395926333,66,17,0.32711557395926333
all_feature_table_2025sp17_with_talks,VILLAGER,Exe,0.0047169811320754715,0.10377358490566038,0.32705091841181044,212,212,0.32705091841181044
all_feature_table_2025sp17_with_talks,SEER,Dis_id_contradiction,0.1111111111111111,0.375,0.32675045029174293,27,8,0.32675045029174293
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Sus,2.6551724137931036,3.4,0.32565049119687217,29,5,0.32565049119687217
all_feature_table_2025sp17_with_talks,SEER,confused,0.12264150943396226,0.018867924528301886,-0.3253233956512977,106,106,0.3253233956512977
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_ReqListen,1.054054054054054,0.25,-0.32459225675812764,37,12,0.32459225675812764
all_feature_table_2025sp17_with_talks,POSSESSED,Req(CO),0.07547169811320754,0.0,-0.3239762950588978,106,106,0.3239762950588978
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Sus,1.8387096774193548,2.3684210526315788,0.3214849478811805,31,19,0.3214849478811805
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_ReqListen,0.9726027397260274,0.14285714285714285,-0.3207849103485548,73,14,0.3207849103485548
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_IF,0.08609271523178808,0.0,-0.3187832446718727,151,59,0.3187832446718727
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_ReqDiscuss,4.333333333333333,3.3043478260869565,-0.31311781150479595,27,23,0.31311781150479595
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Vote,0.15384615384615385,0.3181818181818182,0.31299131288250115,39,22,0.31299131288250115
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_calm,2.466666666666667,1.4285714285714286,-0.3121204621809984,15,7,0.3121204621809984
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Vote,0.21739130434782608,0.4318181818181818,0.31151183589698095,69,44,0.31151183589698095
all_feature_table_2025sp17_with_talks,VILLAGER,confused,0.25,0.07547169811320754,-0.3114186279316864,212,212,0.3114186279316864
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_Req(CO),0.10576923076923077,0.0,-0.3109362541487254,104,104,0.3109362541487254
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Sus,1.3717948717948718,0.9705882352941176,-0.31048153543216195,78,34,0.31048153543216195
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_Wait,0.4166666666666667,0.2,-0.31025880327942734,24,5,0.31025880327942734
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_Fact,0.22641509433962265,0.07547169811320754,-0.30945870882870796,106,106,0.30945870882870796
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_Pers,2.2083333333333335,1.4,-0.30896679508159913,24,5,0.30896679508159913
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Wait,0.47435897435897434,0.23529411764705882,-0.30864828144944206,78,34,0.30864828144944206
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_ReqListen,0.6666666666666666,0.3235294117647059,-0.3083595136062159,78,34,0.3083595136062159
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_difficult,0.2857142857142857,0.10714285714285714,-0.3077719083546621,49,28,0.3077719083546621
all_feature_table_2025sp17_with_talks,WEREWOLF,confused,0.29245283018867924,0.12264150943396226,-0.30443037050217786,106,106,0.30443037050217786
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Vote,0.46938775510204084,0.25,-0.3020400927825489,49,28,0.3020400927825489
all_feature_table_2025sp17_with_talks,SEER,IF,0.11320754716981132,0.018867924528301886,-0.30118296036933434,106,106,0.30118296036933434
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_ReqDiscuss,3.8260869565217392,2.7045454545454546,-0.30043325927880904,69,44,0.30043325927880904
all_feature_table_2025sp17_with_talks,VILLAGER,Pers,2.0707547169811322,0.8584905660377359,-0.30010943383954225,212,212,0.30010943383954225
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Vote,0.2413793103448276,0.4,0.2994752861328114,29,5,0.2994752861328114
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_calm,2.8974358974358974,1.7272727272727273,-0.2971064508236267,39,22,0.2971064508236267
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_ReqListen,0.7948717948717948,1.5,0.296007975330779,39,22,0.296007975330779
all_feature_table_2025sp17_with_talks,WEREWOLF,Req(CO),0.0660377358490566,0.0,-0.2948004676977318,106,106,0.2948004676977318
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Pers,2.0833333333333335,1.3,-0.2947125913291881,24,10,0.2947125913291881
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Mt,3.5,2.1,-0.29154229526260933,24,10,0.29154229526260933
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_calm,2.4242424242424243,3.588235294117647,0.2914470023226374,66,17,0.2914470023226374
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_IF,0.08163265306122448,0.0,-0.2887378015085208,49,28,0.2887378015085208
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_Admiration,0.041666666666666664,0.0,-0.2886751345948128,24,5,0.2886751345948128
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_Req(CO),0.08333333333333333,0.0,-0.2886751345948128,24,5,0.2886751345948128
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_contradiction,0.08333333333333333,0.0,-0.2886751345948128,24,5,0.2886751345948128
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_IF,0.07582938388625593,0.004739336492890996,-0.286929516663513,211,211,0.286929516663513
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_Req(V),0.26666666666666666,0.42857142857142855,0.2866367482445465,15,7,0.2866367482445465
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_calm,2.646153846153846,1.6842105263157894,-0.28603431832751647,65,19,0.28603431832751647
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_Vote,0.24528301886792453,0.09433962264150944,-0.2855495664061135,106,106,0.2855495664061135
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_ReqDiscuss,3.7948717948717947,2.764705882352941,-0.28455872133865673,78,34,0.28455872133865673
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_Admiration,0.04,0.0,-0.282842712474619,25,11,0.282842712474619
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Pers,2.4864864864864864,1.5833333333333333,-0.2821902057099654,37,12,0.2821902057099654
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_calm,2.183673469387755,1.4642857142857142,-0.27994396914673925,49,28,0.27994396914673925
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_IF,0.21621621621621623,0.09523809523809523,-0.2791037722170448,37,21,0.2791037722170448
all_feature_table_2025sp17_with_talks,POSSESSED,Exe,0.0,0.03773584905660377,0.27873186746417533,106,106,0.27873186746417533
all_feature_table_2025sp17_with_talks,WEREWOLF,day1_vote_id_Req(CO),0.07547169811320754,0.0,-0.27873186746417533,106,106,0.27873186746417533
all_feature_table_2025sp17_with_talks,WEREWOLF,day1_vote_id_contradiction,0.11320754716981132,0.02830188679245283,-0.27822719229467713,106,106,0.27822719229467713
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Mt,3.727272727272727,5.764705882352941,0.2778609826965597,66,17,0.2778609826965597
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Sus,2.3333333333333335,1.8235294117647058,-0.27783366787947394,66,17,0.27783366787947394
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_IF,0.0547945205479452,0.0,-0.27347874725997,73,14,0.27347874725997
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_confused,0.4444444444444444,0.23529411764705882,-0.2722264568704704,18,17,0.2722264568704704
all_feature_table_2025sp17_with_talks,SEER,Est_id_Req(V),0.1836734693877551,0.4444444444444444,0.2713197191745095,49,9,0.2713197191745095
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_IF,0.16129032258064516,0.05263157894736842,-0.26923874601248426,31,19,0.26923874601248426
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Sus,1.5675675675675675,2.0,0.26787820301552606,37,12,0.26787820301552606
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_confused,0.2251655629139073,0.1016949152542373,-0.2667314956014573,151,59,0.2667314956014573
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_Req(CO),0.05687203791469194,0.0,-0.2651841580053912,211,211,0.2651841580053912
all_feature_table_2025sp17_with_talks,WEREWOLF,day1_vote_id_IF,0.05660377358490566,0.0,-0.26391130049374906,106,106,0.26391130049374906
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_difficult,0.2692307692307692,0.11764705882352941,-0.26191847242218164,78,34,0.26191847242218164
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_calm,2.189189189189189,1.5833333333333333,-0.2600317247400342,37,12,0.2600317247400342
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Fact,0.42028985507246375,0.22727272727272727,-0.2587421572821569,69,44,0.2587421572821569
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Req(V),0.1506849315068493,0.35714285714285715,0.2577713004135432,73,14,0.2577713004135432
all_feature_table_2025sp17_with_talks,VILLAGER,Req(T),1.6037735849056605,1.0188679245283019,-0.25566980174422926,212,212,0.25566980174422926
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_Req(CO),0.06451612903225806,0.0,-0.254000254000381,31,9,0.254000254000381
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Req(CO),0.03225806451612903,0.0,-0.25400025400038095,31,19,0.25400025400038095
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_contradiction,0.0995260663507109,0.023696682464454975,-0.252793140081748,211,211,0.252793140081748
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_Req(V),0.125,0.019230769230769232,-0.24844252268441233,104,104,0.24844252268441233
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Req(CO),0.039735099337748346,0.0,-0.24703563119204708,151,59,0.24703563119204708
all_feature_table_2025sp17_with_talks,POSSESSED,Fact,0.2830188679245283,0.11320754716981132,-0.24589447172674553,106,106,0.24589447172674553
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_contradiction,0.06153846153846154,0.15789473684210525,0.24469947114030038,65,19,0.24469947114030038
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_Req(CO),0.0660377358490566,0.009433962264150943,-0.24158633321625397,106,106,0.24158633321625397
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Fact,0.33774834437086093,0.1694915254237288,-0.24027245211683573,151,59,0.24027245211683573
all_feature_table_2025sp17_with_talks,SEER,Req(CO),0.05660377358490566,0.0,-0.2402142293549918,106,106,0.2402142293549918
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Vote,0.19230769230769232,0.35294117647058826,0.2367414188388276,78,34,0.2367414188388276
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_Req(T),1.7222222222222223,1.2352941176470589,-0.2346883067275237,18,17,0.2346883067275237
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Req(CO),0.02702702702702703,0.0,-0.2324952774876386,37,21,0.2324952774876386
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Fact,0.2948717948717949,0.14705882352941177,-0.23140356164354187,78,34,0.23140356164354187
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_calm,2.25,1.6,-0.22844463203590015,24,10,0.22844463203590015
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Req(CO),0.02564102564102564,0.0,-0.22794037622744648,78,34,0.22794037622744648
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_contradiction,0.16666666666666666,0.3,0.22742408554786012,24,10,0.22742408554786012
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Req(V),0.015151515151515152,0.058823529411764705,0.22707828376550016,66,17,0.22707828376550016
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Mt,3.6887417218543046,2.6271186440677967,-0.22545619535457642,151,59,0.22545619535457642
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Wait,0.3708609271523179,0.22033898305084745,-0.22373172997058957,151,59,0.22373172997058957
all_feature_table_2025sp17_with_talks,SEER,Agr_id_difficult,0.6206896551724138,0.4,-0.22222758078366361,29,5,0.22222758078366361
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Pers,1.6849315068493151,1.1428571428571428,-0.22131843944048615,73,14,0.22131843944048615
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Req(T),1.2317880794701987,1.5932203389830508,0.2211618588637909,151,59,0.2211618588637909
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_Fact,0.27692307692307694,0.15789473684210525,-0.22106297889558746,65,19,0.22106297889558746
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_calm,2.357615894039735,1.6779661016949152,-0.21755050080715033,151,59,0.21755050080715033
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_Fact,0.32,0.18181818181818182,-0.21753907991141225,25,11,0.21753907991141225
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Vote,0.4444444444444444,0.6521739130434783,0.21597468960592264,27,23,0.21597468960592264
all_feature_table_2025sp17_with_talks,SEER,Dis_id_Req(V),0.4444444444444444,0.25,-0.21081378290442154,27,8,0.21081378290442154
all_feature_table_2025sp17_with_talks,WEREWOLF,difficult,0.4056603773584906,0.24528301886792453,-0.2094034989358374,106,106,0.2094034989358374
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_IF,0.037037037037037035,0.08695652173913043,0.20376064558999923,27,23,0.20376064558999923
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Sus,1.5797101449275361,1.25,-0.20364153023580045,69,44,0.20364153023580045
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Mt,3.5942028985507246,2.590909090909091,-0.20285835651989242,69,44,0.20285835651989242
all_feature_table_2025sp17_with_talks,POSSESSED,confused,0.1792452830188679,0.07547169811320754,-0.20279272556131278,106,106,0.20279272556131278
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_contradiction,0.1111111111111111,0.043478260869565216,-0.20256010419923393,27,23,0.20256010419923393
all_feature_table_2025sp17_with_talks,SEER,Est_id_IF,0.02040816326530612,0.0,-0.20203050891044214,49,9,0.20203050891044214
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_IF,0.015384615384615385,0.05263157894736842,0.20197597239739276,65,19,0.20197597239739276
all_feature_table_2025sp17_with_talks,SEER,Req(V),0.19811320754716982,0.08490566037735849,-0.20031024420534269,106,106,0.20031024420534269
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_contradiction,0.09433962264150944,0.03773584905660377,-0.19949819122459936,106,106,0.19949819122459936
all_feature_table_2025sp17_with_talks,SEER,Exe,0.0,0.018867924528301886,0.19518886689325066,106,106,0.19518886689325066
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Req(V),0.21621621621621623,0.4166666666666667,0.19372185638102743,37,12,0.19372185638102743
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_calm,1.4,1.8181818181818181,0.18975325029347218,25,11,0.18975325029347218
all_feature_table_2025sp17_with_talks,SEER,Dis_id_confused,0.2222222222222222,0.375,0.18917131332679857,27,8,0.18917131332679857
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus,1.6981132075471699,1.349056603773585,-0.1876766557864616,106,106,0.1876766557864616
all_feature_table_2025sp17_with_talks,VILLAGER,ReqListen,0.5943396226415094,0.28773584905660377,-0.18649809560663974,212,212,0.18649809560663974
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Req(CO),0.04081632653061224,0.14285714285714285,0.18455598680283125,49,28,0.18455598680283125
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Req(V),0.038461538461538464,0.08823529411764706,0.18401669873746823,78,34,0.18401669873746823
all_feature_table_2025sp17_with_talks,VILLAGER,Vote,0.16981132075471697,0.09905660377358491,-0.1834040698415381,212,212,0.1834040698415381
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_confused,0.26153846153846155,0.15789473684210525,-0.18194246783923668,65,19,0.18194246783923668
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Pers,2.128205128205128,3.090909090909091,0.18065569395255243,39,22,0.18065569395255243
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact,0.19811320754716982,0.11320754716981132,-0.17856065032383436,106,106,0.17856065032383436
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Vote,0.40540540540540543,0.2857142857142857,-0.17778630986978552,37,21,0.17778630986978552
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_ReqListen,0.9710144927536232,0.5454545454545454,-0.17658204350515083,69,44,0.17658204350515083
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_ReqDiscuss,4.205128205128205,5.181818181818182,0.17618257622895497,39,22,0.17618257622895497
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_Admiration,0.015384615384615385,0.0,-0.17541160386140586,65,19,0.17541160386140586
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_confused,0.16,0.09090909090909091,-0.1743024520432455,25,11,0.1743024520432455
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Admiration,0.015151515151515152,0.0,-0.17407765595569785,66,17,0.17407765595569785
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_ReqDiscuss,5.08,4.2727272727272725,-0.17377485609107318,25,11,0.17377485609107318
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Pers,2.5942028985507246,1.7272727272727273,-0.17296132469849743,69,44,0.17296132469849743
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Mt,2.081081081081081,1.6666666666666667,-0.17274076266519872,37,12,0.17274076266519872
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Req(V),0.25925925925925924,0.17391304347826086,-0.17010252140445825,27,23,0.17010252140445825
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_difficult,0.25806451612903225,0.3684210526315789,0.16562621966114244,31,19,0.16562621966114244
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_confused,0.0967741935483871,0.05263157894736842,-0.16511048482805096,31,19,0.16511048482805096
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_contradiction,0.16216216216216217,0.09523809523809523,-0.16472675656336708,37,21,0.16472675656336708
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_Fact,0.4,0.2857142857142857,-0.16398401233815757,15,7,0.16398401233815757
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_difficult,0.1891891891891892,0.2857142857142857,0.16384141884327916,37,21,0.16384141884327916
